channel_id,last_date,status
UCh_mc2Gg6MU4Hrlg6t3sADw,2019-12-23 12:49:28,to do
UCD_0_ye8lHkhTlotYbUretw,2019-12-23 12:57:56,to do
UCzmZtDoRh0zRTTuxiw3zJZg,2019-12-23 12:58:01,to do
UCxkQDvpYmtTaKyxvNCEx8hg,2019-12-23 13:11:53,to do
UCrVoS8cXVprqy1hoNog6guA,2019-12-23 13:11:52,to do
UC4fzrWITdu5tbexGo2yi7Tg,2019-12-23 13:12:00,to do
UC4YaELqfxnBPUpaMV93ruzw,2019-12-23 13:12:01,to do
UC0rzzfu6WHsvGGb7B8GhAUw,2019-12-23 13:12:02,to do
UCtG71s84J8loPqocfSFyUkw,2019-12-23 13:12:05,to do
UC-Wrgke1s5vdnX4H_KWY8gA,2019-12-23 13:12:11,to do
UCCufK9KoMv9PnZ6VcC90bZA,2019-12-23 13:12:15,to do
UCZtgdjYHKT-fxoIvzeA11ww,2019-12-23 13:18:48,to do
UCDNB40AJghrO1x80WZEtF9Q,2019-12-23 13:18:51,to do
UCNRxSlbyvxgc0gI5cqB_0mg,2019-12-23 13:18:52,to do
UC0nuDyIPBkiEx-XQ2UeA6gg,2019-12-23 13:18:52,to do
UCg-LOj9pbxUCO-UQF_lC7TA,2019-12-23 13:25:58,to do
UCLDPAiEx13LxP0i6lKESCsQ,2019-12-23 13:32:54,to do
UCTXfzVSBZX2tnkbLf7ZU7rA,2019-12-23 13:26:12,to do
UCwAXAr4KewT1084QmU3_1qA,2019-12-23 13:32:55,to do
UCMZ-Lnx8YUFtzvse8tYG9nQ,2019-12-23 13:33:07,to do
UC5U7SUlhBSQW1at6Y-aZbzg,2019-12-23 13:33:10,to do
UC-MO_OXjTUo8azFIU7arRew,2019-12-23 13:33:13,to do
UCDoVqEfsRy76Rs59oa1zltw,2019-12-23 13:33:16,to do
UCuk4wJwch7t1hvgLlkahxbw,2019-12-23 13:33:24,to do
UClLxNwxtLdzV91-2y36AmEA,2019-12-23 13:40:07,to do
UCIMRbNYBn5eae3_FH8-eKFw,2019-12-23 13:40:12,to do
UCOvRZ2NfIW67sEgWlBAB4iQ,2019-12-23 13:40:15,to do
UCB6AeAjMkIta72YlKTRsvCA,2019-12-23 13:40:24,to do
UCIBBw4WvnPEq5CnklhNDbtg,2019-12-23 13:47:31,to do
UCf9XJ3acxABEklvuBicv_cw,2019-12-23 13:54:13,to do
UCWKsHoNH4__DbLA3j35_FbQ,2019-12-23 13:47:37,to do
UC2Ejeu1sfWEUSwM3aMVpUXw,2019-12-23 13:54:15,to do
UCjVvJplMOsdoMKZYh-R-6Lg,2019-12-23 13:54:23,to do
UC_aUcYsdMG7NdSHjfu7eJ1Q,2019-12-23 13:54:33,to do
UCc071QjuymhGxQyT64WxZrA,2019-12-23 13:54:36,to do
UC5AtVSs4UgDaK0nZjySnEEA,2019-12-23 14:01:25,to do
UCAgr1qoqVqNGGpOLkDn8KOg,2019-12-23 14:01:26,to do
UCvka0TELlsh-oDHA3vtuUkA,2019-12-23 14:01:36,to do
UC_LlGpG22OWkKPsLJfZ8CZg,2019-12-23 14:01:41,to do
UCg-83atbPxqx1XlCVGgfXYg,2019-12-23 14:01:41,to do
UCDTdP2_vLBVH9eVw6wEpgYw,,to do
UCoyJ3DSiNZhuJgg0qNZC4yg,2019-12-23 14:08:39,to do
UCwuMGwU6kX_lvkrYoVQWBGw,2019-12-23 14:08:41,to do
UCl2XplWqyPg6Q6vflc9YX6Q,2019-12-23 14:08:55,to do
UCqijXNQghZTOVzxiTpXUBqg,2019-12-23 14:15:14,to do
UCsJJGg6hmHv2dCYity_PbUA,2019-12-23 14:15:24,to do
UCCs8CV5YXxWIY0sSWn4Fc_w,2019-12-23 14:15:24,to do
UCm1tQkqRxz65VNeTq6tKQ8w,2019-12-24 10:09:47,to do
UCPcl53vOfQ71VJNsZWsEBcA,2019-12-24 10:09:47,to do
UCLMrqV8yT8EwHxHtQePpMPA,2019-12-24 10:09:50,to do
UChGCSvYMfOOnTvwWYBJWENA,2019-12-24 10:09:59,to do
UCaIT8QyuRf30BWjl3fOILJw,2019-12-24 10:10:11,to do
UCQ17IiECauPHHNeZtCDzUsQ,2019-12-24 10:10:16,to do
UCH1EeKbbNDngEx_WkAPIvrw,2019-12-24 10:10:19,to do
UC5QuFsYz7Whrs8WKkww8G7Q,2019-12-24 10:10:24,to do
UCgjx7-YNp62DNhW51WF9zlQ,2019-12-24 10:17:16,to do
UCXISYK3xagaK5DHnhQ4X0hw,2019-12-24 10:17:28,to do
UClRNgWeZjoWVqXRfjNDY1gw,2019-12-24 10:17:22,to do
UCWAD7Wy4Jz4PBv-O7k8MgjA,2019-12-24 10:17:34,to do
UC4F8OhUJbnN6ikE0fMxty-A,2019-12-24 10:24:22,to do
UCNWGaDtOeLY_HYZIo5BgIcw,2019-12-24 10:24:39,to do
UCtW22Y-yWTBWl0RQngIykBg,2019-12-24 10:24:37,to do
UC5WjHobSPT_CysBiuZi6qfA,2019-12-24 10:24:49,to do
UCE3nLXHFPuvf1PVeMV3HivA,2019-12-24 10:31:41,to do
UCjTozZ9pnenz_Yb8_AYeNDw,2019-12-24 10:31:52,to do
UCFOSg71CRAJ58IPuV_-jMbw,2019-12-24 10:31:53,to do
UC8cwq7G1ZR2mNWsRpM2mhxg,2019-12-24 10:31:54,to do
UC8IKZYRGIdQSMXXZbiI72gA,2019-12-24 10:31:54,to do
UCPKfrJchG0QSSLcACSaHxbg,2019-12-24 10:39:17,to do
UCD6vCrjaV3yDNJASBeh1wKA,2019-12-24 10:39:17,to do
UC-SkDNVQdEhfUME5uXDQzdA,2019-12-24 10:39:23,to do
UC2HBFEBJnrxtgtsDrBvOREA,2019-12-24 10:46:26,to do
UCEOgl0YLkYYcbhUq_el-chQ,2019-12-24 10:46:26,to do
UCi5ZbDLYAWw0VXifoiVatAQ,2019-12-24 10:46:31,to do
UCNb1Tqr8onZ5DR5qKb_132w,2019-12-24 10:46:34,to do
UCQgMLjVIJxH0qbrTxS2xFFA,2019-12-24 10:53:43,to do
UCKbtk1ZAH5g4ZBYs0-10LFA,2019-12-24 10:53:59,to do
UCfstC-spYbGaUl1-2acLNhg,2019-12-24 10:54:01,to do
UCdj_mG2_gLx0wMRhm4S7x7Q,2019-12-24 10:54:02,to do
UC7MO87m4BnO1Wvm1bD3sH8A,2019-12-24 10:54:08,to do
UCI9tBPaYZ8kJEU0PaQLWfEw,2019-12-24 11:01:36,to do
UCNVTns-onmXP8W8vw2dKovA,2019-12-24 11:01:39,to do
UCPA3VgcdfxUIJMJ2Nu5loYw,2019-12-24 11:08:39,to do
UCUjzzRKnSsBJS5y9gPiGQYA,2019-12-24 11:08:52,to do
UCllQGoRP9TTnQjrPH6WhgRQ,2019-12-24 11:09:01,to do
UCXUVqP5eE3DGCrFz_TRyOdQ,2019-12-24 11:16:06,to do
UC4BdQ8IUcHzutm8Jc2fajzQ,2019-12-24 11:16:11,to do
UCeql7fiedRtT0tU92Kby-Ag,2019-12-24 11:16:10,to do
UCiTNRvDobEsY2i0NKoVbi9Q,2019-12-24 11:16:17,to do
UC76v7--WTskmzIf7GJUvaww,2019-12-24 11:16:28,to do
UCBIMW0ZhwULY_x7fdaPRPiQ,2019-12-24 11:23:34,to do
UCLOuGuwbu86JBwXdXAVDJpA,2019-12-24 11:23:36,to do
UC8TjEdg2eX4B5aia-QCzoyw,2019-12-24 11:23:54,to do
UCY43CpPnXQNvsvTxuSr34_g,2019-12-24 11:33:10,to do
UClVR4N7qaA9kh-c4QZajJGg,2019-12-24 11:33:17,to do
UCsohqAM_QD7xu9eFu0j44lA,2019-12-24 11:33:21,to do
UCQ6efVOsyAMUfubHZCva7pA,2019-12-24 11:33:27,to do
UCXMrqL3QHKQP6Q-iObZjrXA,2019-12-24 11:42:51,to do
UCUutMrox4VlL6wKDaLY_TIg,2019-12-24 11:42:50,to do
UCXYWOYszamNNQqQVNl8Z5EA,2019-12-24 11:42:56,to do
UCz1mVVxRry245xHTXILV86A,2019-12-24 11:43:02,to do
UCJw-UcBf3NquXHOuF8Rp5cg,2019-12-24 11:52:04,to do
UC-VxHI_jCfWbxjNcU3GQvKw,2019-12-24 11:52:11,to do
UCS6USZsRVq_Ezjpi6vnnK0Q,2019-12-24 11:52:27,to do
UCWLvrzGnMYA2zvWiX2dV2rQ,2019-12-24 11:52:33,to do
UCbQD_PmkggiX6DubtDdwmqA,2019-12-24 11:52:32,to do
UC_WamYbCwDSa-6q7wTKE_aQ,2019-12-24 11:52:33,to do
UCpz8zcDjlE_85eT4vG1CD4Q,2019-12-24 12:01:41,to do
UCWnQYInzcbcMx5HzwYIBYTQ,2019-12-24 12:01:46,to do
UCxn6Ag-erNnNDViouKVkwLQ,2019-12-24 12:01:55,to do
UCXR3NGD-zxXU7QSwkWYnEQA,2019-12-24 12:01:52,to do
UCFSvB_76dOZeZhKjUdW9-sw,2019-12-24 12:02:06,to do
UCsiB1At9ksQKLpIrjkFtnuw,2019-12-24 12:02:06,to do
UC_GBC_Zhq4u3FFsyo5zhyTQ,2019-12-24 12:11:20,to do
UCznQeoQwgOcawXcrcJanWhA,2019-12-24 12:11:22,to do
UCeL2Kgfn6QywJanjC-aoh6A,2019-12-24 12:11:27,to do
UChNdnfuqrOjWHqRKFMeChdw,2019-12-24 12:11:36,to do
UC8eHE843EX4t--dSBg2fPRw,2019-12-24 12:11:42,to do
UC2ELbT5EzR4N7muo7qMmzeA,2019-12-24 12:11:45,to do
UCRU-pP3Qt2VZ-r5WMzp8Gdg,2019-12-24 12:11:43,to do
UCOFpY1MNenSFc27RR23zDGw,2019-12-24 12:11:43,to do
UCB2FiNBHTPvEyPl-zJXeTcQ,2019-12-24 12:11:45,to do
UCo4k7uMo-JgnNaP3TbKT2Zw,2019-12-24 12:18:52,to do
UCikKg-nyksWl1MmV9RiH-hw,2019-12-24 12:19:07,to do
UCZ_N6L9M7ZUNsBhDyTSAsZQ,2019-12-24 12:19:08,to do
UCqz-FIdJBCxBkvJKq01zHew,2019-12-24 12:19:10,to do
UCQQ3-DIGL5a6qgkf_HePlgA,2019-12-24 12:19:08,to do
UCENsEdSphkXuvIVlfqpU-7Q,2019-12-24 12:26:29,to do
UCLrQF18DUnYkFWUKBSaTT_w,2019-12-24 12:26:31,to do
UCk1eicvmBw9BEBKwVhMqZhg,2019-12-24 12:26:37,to do
UCWVl4iD-12M2WLHwMIwQ05Q,2019-12-24 12:34:05,to do
UCQiwTBGwojOvPvWuP-QsoQA,2019-12-24 12:34:07,to do
UCqGoUufUwtQ4Sje8TF-rKFw,2019-12-24 12:34:07,to do
UC7UDHDFxbetQy1YTbLxYPmw,2019-12-24 12:26:54,to do
UClh5yr0B40KK6nXejDsmOJw,2019-12-24 12:26:54,to do
UC-mbmD9B72o-xut12mJqIow,2019-12-24 12:26:54,to do
UC73nxTZSobh5uSfsKq-WUmQ,2019-12-24 12:34:08,to do
UCdZP6minfBESno2j2cguW7Q,2019-12-24 12:34:09,to do
UCNIpGgAgn4oagVUSRIZmzIA,2019-12-24 12:34:14,to do
UC865Y6fgWX8K0XeTgzIfH7w,2019-12-24 12:34:17,to do
UC4VXblTy_IYCpBKUqpjB-Ug,2019-12-24 12:34:17,to do
UClJvon-0ZB7EUPBl1RHKEFQ,2019-12-24 12:34:23,to do
UCZy1yVAPtwakH6sCrVXK8KA,2019-12-24 12:41:45,to do
UC8Unt1N1QO8nhYmoIeMRZQA,2019-12-24 12:41:49,to do
UCwkW7-NhcrVIB7HznWW4FbQ,2019-12-24 12:42:11,to do
UCecTDNkar532vDGEgHorrtQ,2019-12-24 12:42:12,to do
UCXWnFXPh-TyxraBh_zYE0aA,2019-12-24 12:49:22,to do
UCVSOZFMvKxRsnL-S9Js7mBw,2019-12-24 12:49:39,to do
UCNgrdy0x6ZAjDgdArj5lsSQ,2019-12-24 12:49:40,to do
UC5adYkjMRI9wx-yov2QP0ig,2019-12-24 12:49:42,to do
UCqy4qu9l1y8rNwmUnnsKovA,2019-12-24 12:49:48,to do
UCFYtQn_1obE4N6cSvXRdc1w,2019-12-24 12:57:04,to do
UClU53W6cCGc5CyCdX1VyB_A,2019-12-24 12:57:18,to do
UCHvqZFLfGveeFCJTvCxhmAQ,2019-12-24 12:57:30,to do
UCFrDPhmDIAUXoYJ7JeyvmJg,2019-12-24 13:04:48,to do
UCn9H9QM48CbZxE86JskMGYw,2019-12-24 13:04:52,to do
UCUYI92JSs_65nLU2GLrG4AQ,2019-12-24 13:05:02,to do
UC3VNwT3ZOZZbkCr9rdP1FDQ,2019-12-24 13:12:28,to do
UCTtwvCqpcnRzczlYOCDBafA,2019-12-24 13:12:30,to do
UCsGyDJuA2CLbz6gn_OUPAog,2019-12-24 13:12:49,to do
UCVgW9ZQaGBk6fsiPgE2mYDg,2019-12-24 13:12:50,to do
UCe5BmINu4LxrlHIzww5uBfA,2019-12-24 13:12:55,to do
UC89JUPyrbOOhXXgJ-qg41tw,2019-12-24 13:12:57,to do
UCTWxwd27XY7SiKARX0UAGng,2019-12-24 13:20:14,to do
UCg2zBoT-c1Jcj1tQlU5K7lg,2019-12-24 13:20:17,to do
UCayaN-y6-FJ5tuTcIq6iEyA,2019-12-24 13:20:25,to do
UCPFPCPO9ajnfvsZHFwBoPDQ,2019-12-24 13:20:25,to do
UC6wKU0nq0DRTQEpP1AOn2zA,2019-12-24 13:20:27,to do
UC6kbMN0i7PrYS-ogyD4RJaw,2019-12-24 13:20:26,to do
UC2IlOOxUTv0HynAwluIs6hg,2019-12-24 13:20:34,to do
UCVhNSO3vzBLBFBgga0kNW_g,2019-12-24 13:27:47,to do
UCliQEjv_ULLbc3RePFZLpzA,2019-12-24 13:27:47,to do
UCDgIko3k1utmTOI95ArTRig,2019-12-24 13:27:49,to do
UCmaEoq1zaakpdudbzgll-zw,2019-12-24 13:27:50,to do
UCx1ZMnPWAOU01T-bAwJo-QA,2019-12-24 13:27:56,to do
UC2lx_cGz7cNV9GWIM2Y4ezQ,2019-12-24 13:28:11,to do
UCIF6scYFROFC72DiJwrJowg,2019-12-24 13:35:35,to do
UCrXFq73W4vNa8i3SUtTUWZg,2019-12-24 13:35:35,to do
UCZBJjyp-QbQKvmFkG-ltmvQ,2019-12-24 13:35:39,to do
UCVc4UGZM-G-HgTCYizkHb3g,2019-12-24 13:35:43,to do
UCG802QatJRqg90bGyyNVlUg,2019-12-24 13:43:12,to do
UCe0CqAfP8uouwwrZNDcHo6Q,2019-12-24 13:43:20,to do
UCAzlbnEIO7Z5zkvG5jipo3g,2019-12-24 13:43:34,to do
UCweBsiqBCOKQ0TZ7C08KNDg,2019-12-24 13:43:37,to do
UCdAZllOWA42vcxvno_bvPtw,2019-12-24 13:50:59,to do
UCahQFAziPZpFJk1C7v_2KCg,2019-12-24 13:58:44,to do
UCbAFvmoY2HelaIs5PB5qnrQ,2019-12-24 13:58:54,to do
UCtuVlyRs0OIpCHVklwPIcBg,2019-12-24 13:58:57,to do
UCqgriLWR20k7_sH5D0NZlFg,2019-12-24 14:06:24,to do
UCIzn-nprHNz9MdQVFuVB_XQ,,to do
UCYyaquuf8GnQupjx2FW_n3Q,2019-12-24 14:06:28,to do
UCUrYBZGlEOSD1_ds_HcNd6A,2019-12-24 14:06:42,to do
UC29GGV1kYu1MlpS6VRhIRZw,2019-12-24 14:14:21,to do
UCHgleR62IO4SCuDaOLZ4njw,2019-12-24 14:14:29,to do
UCXOJyccSk8DpkXuj8C2oovA,2019-12-24 14:14:29,to do
UC-JjgxTWdLKFZqjbm7j7OCw,2019-12-24 14:14:46,to do
UCe_7quU5H-F8qxovXP-LHWA,2019-12-24 14:22:10,to do
UCqtgW2V5tc_PwijcBmellOA,2019-12-24 14:22:17,to do
UCGsVaz3QTFdspLqt79jIuPA,2019-12-24 14:22:22,to do
UC0KYHsilXqLCa3yzFJ9TzbA,2019-12-24 14:22:24,to do
UCH3vdSZWbxS80nPNwaIiuVA,2019-12-24 14:22:24,to do
UCPSzI-3NMFuwDP5Xj5FnLcg,2019-12-24 14:22:32,to do
UCRqx3GpbOyjDuyfxd8rbmvA,2019-12-24 14:22:34,to do
UCncyiReDgEgCebFQuryHawg,2019-12-24 14:30:11,to do
UCOMBFsk0F9dDn1aOu1lSXqg,2019-12-24 14:30:11,to do
UCK1zoWk1o0kcdMTwlfXc_iw,2019-12-24 14:37:51,to do
UChNjKomUc1P4v5KfNDfyk4A,2019-12-24 14:37:50,to do
UCwZls5H-lZaOCdGcufmcKYw,2019-12-24 14:37:52,to do
UC_PZITA0uBZRC5E1fCrBVXQ,2019-12-24 14:38:00,to do
UC036O1dv9Z-pY2-JtU9-_ig,2019-12-24 14:38:15,to do
UCjG__mRy91q2pSa0flcsxyA,2019-12-24 14:45:01,to do
UC5_oeOkPl0Hau1e5x3jp6QQ,2019-12-24 14:44:59,to do
UCaTeIXAWmpvZJKms3dFJywQ,2019-12-25 13:18:42,to do
UCSfMEzJX9i4-3Xl6KFv3DAA,2019-12-25 13:34:55,to do
UCvZ6cGrtVInU9995L8l06Vw,2019-12-25 13:27:11,to do
UCdgXnT6VMElETbV9czxX_ng,2019-12-25 13:34:41,to do
UCnpy6aaJeb29DZJ8bsCgRiQ,2019-12-25 13:42:36,to do
UCx81TFFhKcrxog4z5gebysw,2019-12-25 13:42:45,to do
UCYI-AK6RN2svtGmLzQU2TAQ,2019-12-25 13:42:49,to do
UCT-hbLauI658eQJV1Bfj4Dw,2019-12-25 13:42:54,to do
UCUVSf5VmcUNuMI0qhZ6JGRA,2019-12-25 13:50:21,to do
UC5-XcrolLFKVaBuF7B8TF0g,2019-12-25 13:50:25,to do
UC7fcIGGYYvtDKcfnGdCuLmA,2019-12-25 13:50:33,to do
UC9Up_Nol8E2WVMH-TXBWiQA,2019-12-25 13:50:40,to do
UCaSi9rQeG0SI2saJS0YmzHA,2019-12-25 13:50:37,to do
UCYuffMrGltJ2rFfgNymh0Hg,2019-12-25 13:58:14,to do
UCBY-fne-oXNKuemmU1VYMNw,2019-12-25 13:58:16,to do
UCS6bqd3t4qDfHem8LxppzYw,2019-12-25 13:58:18,to do
UC0D9EmouAJtbE7ll7z0gfZQ,2019-12-25 13:58:32,to do
UC-6mynVWHtw8iX_-EWj1JGA,2019-12-25 14:06:12,to do
UC5KJH3QCAb6GCRnKJP0NtEw,2019-12-25 14:06:21,to do
UCFUCy4egefWgZdndypNZoow,2019-12-25 14:06:25,to do
UCETwi4fgO3uybjHUF85GEUg,2019-12-25 14:06:21,to do
UCnmlCrWnJZ-YdDFcVKOnjhA,2019-12-25 14:06:26,to do
UCMm8XFMnB2wODJqYt6d6OJQ,2019-12-25 14:06:28,to do
UCvbTYgbzLcCginSC03fhmwg,2019-12-25 14:06:31,to do
UC-VODwBuWPgBgmCAycM4YoQ,2019-12-25 14:06:33,to do
UCgdxoX39qtM18f-lrzq0F-g,2019-12-25 14:14:05,to do
UCf6CuOj5h2eS682G3P1jyew,2019-12-25 19:45:44,to do
UC86i4bdBJIZXlREGvzfuWWA,2019-12-25 19:45:54,to do
UCvvkaRos7kftNPyHHhvTIhQ,2019-12-25 19:45:52,to do
UCLUH1uJS8ILYu5FPgCtEPQA,2019-12-25 19:45:54,to do
UClLLRs_mFTsNT5U-DqTYAGg,2019-12-25 19:46:05,to do
UCjSbQBifk7sCvmD__nvqYwA,2019-12-25 19:46:01,to do
UCM_yhvVKwSSuo6GZzi2Z4kg,2019-12-25 19:46:00,to do
UCwDjQReLwrODEwY1qoE-wuA,2019-12-25 19:53:57,to do
UCmWnoHQavZbJWP79Zamqp0A,2019-12-25 19:53:57,to do
UC8hO9SteWO-kZokmAd7Bniw,2019-12-25 19:54:03,to do
UCUucbcwppV4mGuzM9Ck4h_A,2019-12-25 19:54:03,to do
UCgvRWxsgDB4Ax-LjqrkuVdQ,2019-12-25 19:54:05,to do
UCufc00_nN6d_COyv17w4jRw,2019-12-25 19:54:02,to do
UCqvGiNsczb_2ao533pm8EwQ,2019-12-25 19:54:05,to do
UCVMP65UDs1Q0Fq3AmI1e6LQ,2019-12-25 19:54:11,to do
UCETgp_tE3JNRNHzKZRISEYw,2019-12-25 20:02:38,to do
UCTlQW7r2D2S-4c3V-wlDunQ,2019-12-25 20:02:38,to do
UCn34HmbhW0HFKtB-aZfSeEw,2019-12-25 20:02:48,to do
UCd9hw3iDTk0o9Vs7qp1mHLA,2019-12-25 20:02:47,to do
UCb24wrZoiqMG1btQRpYkEJg,2019-12-25 20:10:53,to do
UCdlns2Z79uJtGfplqVh6uig,2019-12-25 20:11:00,to do
UComcgGyM-kMKftW1F7Ba5og,2019-12-25 20:11:11,to do
UCuldp1Hd_6DXF94uvFxH9OA,2019-12-25 20:19:15,to do
UCPFnDe5eo75bxUbuPlC9Y9Q,2019-12-25 20:19:24,to do
UCCiNKVmULrSWWjj1wDDPXDQ,2019-12-25 20:19:21,to do
UCjwCWH5BmWzsamawuFSmIxA,2019-12-25 20:19:37,to do
UCh51DYZlWA3q7RRCY7tDCSQ,2019-12-25 20:36:03,to do
UCcrBhhQdWjJjjLyrOvYzMaA,2019-12-25 20:43:57,to do
UCATNLtVD9iXXzOmFc4bZ87A,2019-12-25 20:44:05,to do
UCYEt19P3rd3n3MsjyOOna5A,2019-12-25 20:44:05,to do
UCvlR0I_hDEYvaBs5AxG5YXw,2019-12-25 20:52:13,to do
UCOYglEQmZhC4YwZOmuRA-qg,2019-12-25 20:52:18,to do
UCDdnBGLNmifjQqHjAA_DUrA,2019-12-25 21:00:21,to do
UCNMW_Vaq5KJBSNeirs6iCKw,2019-12-25 20:52:28,to do
UCX4_neTqzb70JUh93Dony-A,2019-12-25 20:52:30,to do
UC3SBuQKzSgDfO2xPhxUJu9g,2019-12-25 21:00:19,to do
UCg5bVAy_ZkkR8LxOk7hmv9A,2019-12-25 21:00:31,to do
UCW0YB5HWMSfA88LoNauPxBQ,2019-12-25 21:00:32,to do
UCavpmVvc9n4ZDKSZ7UnQoyQ,2019-12-25 21:00:31,to do
UCkg67FTADx5OD9SlWOZj2aA,2019-12-25 21:08:56,to do
UCWNxXrELNgyeJgYcF3wEJ-A,2019-12-25 21:17:24,to do
UCEBZwv5cf3rKBZATu-9TTBg,2019-12-25 21:17:33,to do
UCU9w_BjSAe9hothAaBwf5aQ,2019-12-25 21:17:38,to do
UCvmF_tzu-eK6FRfMlOp6-Fg,2019-12-25 21:17:39,to do
UC6wQC_5bKOZ2l84zZH2Wc_w,2019-12-25 21:17:39,to do
UCHvVNep_5A0lWTgcjJ8tNuQ,2019-12-25 21:17:41,to do
UCKilDtv4L7WWRq6rTvfwvIg,2019-12-25 21:25:33,to do
UC5gVmrNoremAinND-MnEunQ,2019-12-25 21:25:57,to do
UCFpFEtgfyRgZOqecZmMfwUQ,2019-12-25 21:33:50,to do
UCc6FqCkqjQ9GlJ29caJnShw,2019-12-25 21:33:52,to do
UC9h5iInwmH0VmPcr59TK8TA,2019-12-25 21:34:13,to do
UC24F6-p-o1nwlm4QZ5Ercyw,2019-12-25 21:42:05,to do
UCBdaRm2cK1rZfQX0zRCsaTA,2019-12-25 21:42:09,to do
UCE5AjF0RdAAbNaq9wJgr9tQ,2019-12-25 21:42:10,to do
UCAAylJcohfDR80uyXeLNEUw,2019-12-25 21:42:14,to do
UCBo-8yyej5wNMHtutWDntpg,2019-12-25 21:42:20,to do
UCNBjb5VQwfQ34OXncEqkSNA,2019-12-25 21:42:24,to do
UCjMpR4m5wOfU4ge5uQQQvzg,2019-12-25 21:42:27,to do
UCeaX6cnXBsyyBRlZmhbge4w,2019-12-25 21:42:29,to do
UCQFZLyU7ndDUk4epI-7QqXw,2019-12-25 21:51:12,to do
UCvpZjspm7S2MTWBy7D-OQ0A,2019-12-25 21:51:24,to do
UC9eCLBSj2fCYUsnMuelRloQ,2019-12-25 21:51:18,to do
UCgeyaL2N0irbKLfCMm-D5pw,2019-12-25 21:59:35,to do
UCFoBStTQ03jgoYEHZ0J6jrA,2019-12-25 21:59:43,to do
UCGBNfqYHrq0BcVa9Co0ogsA,2019-12-25 22:07:51,to do
UCQKgC-OTfSE6a5eLeX-IrpA,2019-12-25 22:07:54,to do
UCFVVNYga-7J6jTERwazjfEA,2019-12-25 22:07:57,to do
UCcbUuPjp7J32YSIESrUe76A,2019-12-25 22:08:00,to do
UCZSIYDqgVKR4hmh294LSOfg,2019-12-25 22:08:10,to do
UCt1iQ-9nOWA2OElqq6h5tOw,2019-12-25 22:08:15,to do
UCu5MM6dgH9IgvBr8WDrn4Sg,2019-12-25 22:16:16,to do
UC8cO6QIqDJv1RdruiXpiQvA,2019-12-25 22:16:17,to do
UCvbdWi14M-6CBSZNxsEhn-g,2019-12-25 22:16:17,to do
UCVYud8WfDTvqDYL_Se_-w4g,2019-12-25 22:24:32,to do
UCCFqT46kqAvLM8csKB1wy8Q,2019-12-25 22:24:35,to do
UCACNd7_usPzCSnE44jhvX2A,2019-12-25 22:24:35,to do
UCw1kLIHTOneRwOoTYdn9FbA,2019-12-25 22:24:35,to do
UCnCtFXUcIA7_QEjl5Bwx3zw,2019-12-25 22:24:39,to do
UClIUG4FjlugqTUjHSLC-zeA,2019-12-25 22:24:42,to do
UCEz9KkisFbm2PUq-YVOMSNg,2019-12-25 22:32:58,to do
UCgfjaYdmd49-3vFK0xbNLEQ,,to do
UCKZ22chc0vQ1dUZfXWFvauQ,2019-12-25 22:33:02,to do
UCNp-EiCxukQpBudqXspJVOA,2019-12-25 22:33:02,to do
UCfuHO1KbMLP5TTv1fsXQq7w,2019-12-25 22:33:14,to do
UCHm31Bman5J_SL_jw-8nCcw,2019-12-25 22:33:15,to do
UCeGlcoHdJ6vmvnse4unjHrA,2019-12-25 22:49:40,to do
UChwYUhSbCXLd2d2P73cWX0A,2019-12-25 23:00:42,to do
UCkoTaszxu8JUlcMerwi41WA,2019-12-25 23:00:48,to do
UCMS9sh5a4CCEAj2FCmSBVzA,,to do
UCKvoBRFqMNqvuSvFBiNadgw,2019-12-25 23:11:22,to do
UCd4RCnLvra1xhjQUZkXKaTw,2019-12-25 23:11:21,to do
UC08O0RnIeEDlcasmi5ZmsPg,2019-12-25 23:11:25,to do
UCoWQyKJLdiYfQStB2v_7Z9g,2019-12-25 23:11:26,to do
UCCHBQaQtaYryf5sKv_uqI_w,2019-12-25 23:11:28,to do
UC1AdTlbH7l89aHKJgNyG6oA,2019-12-25 23:11:33,to do
UCieJNF6Zf6CFzxfI-xNDbxA,2019-12-25 23:22:20,to do
UCGYg_VJDE9ZHt-MsCUPrdiw,2019-12-25 23:22:30,to do
UCHb3cj2VXjAXC-mKZsRRspg,2019-12-26 16:40:48,to do
UC1k1sx2FUrt0OlRO_nYBcpg,2019-12-25 23:22:32,to do
UCRRMJArj-jXX1ItHscCF29A,2019-12-25 23:32:47,to do
UCU6GCD_vR9cUm6x9ekCcZyg,2019-12-26 16:40:31,to do
UC3q2iltVyTE_zTsNzFakjIQ,2019-12-26 16:40:33,to do
UCMA0xNtS17nl8dj6czks7XA,2019-12-26 16:40:38,to do
UCEoRri5uP27Fgnmvc3gGzmg,2019-12-26 16:40:36,to do
UCgw-4pIyI_dhiD7JfIT1pLg,2019-12-26 16:40:59,to do
UC1uQxL8M5FaT3LNpby_27Ng,2019-12-26 16:41:01,to do
UC8dZA7RaDgayIsnV8uHLjng,2019-12-26 16:51:52,to do
UCIMqD-z75Zl7iIR8U78Chsg,2019-12-26 16:52:02,to do
UCxRFHpnvA76EVaVUPALKRlA,2019-12-26 17:02:55,to do
UC0d8YRp72kC0S7_olKquivQ,2019-12-26 17:03:01,to do
UCXLw_h6bFfPOKbDJXDUjA-Q,2019-12-26 17:03:21,to do
UCcC_fidolnkfb09RrWl7bGA,2019-12-26 17:03:18,to do
